Longitude,Latitude,datetime,UHI Index,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,LST,is_building,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
-73.986175,40.782605,2021-07-24 15:46:00,0.971628188,423.0,484.0,639.0,562.0,849.0,1941.0,2966.0,3038.0,2753.0,1520.0,812.0,29.10718076000001,0,26.601984286654005,49.41751611721343,2.8019842866539992,152.80328364796287,356.64524560945614
-73.98627,40.78247333,2021-07-24 15:46:00,0.971628188,452.0,655.0,755.0,570.0,845.0,2705.0,3097.0,2766.0,3610.0,1473.0,764.0,29.71900634000002,0,26.478926690963217,50.10312272177639,2.678926690963214,156.14341838814136,263.4730660150048
-73.98636,40.78234167,2021-07-24 15:46:00,0.971628188,452.0,555.0,664.0,486.0,815.0,2001.0,2025.0,3376.0,2603.0,1227.0,782.0,29.03540234000002,0,26.64619315822335,49.17120954704134,2.846193158223349,151.6033285625091,390.1176769405358
-73.98645,40.78220833,2021-07-24 15:46:00,0.973791903,452.0,383.0,608.0,377.0,812.0,1870.0,2776.0,3012.0,2512.0,1315.0,708.0,29.67115406000005,0,26.618946122022308,49.32301446301858,2.8189461220223073,152.34289097368023,369.48777810260424
-73.986545,40.782075,2021-07-24 15:46:00,0.973791903,452.0,520.0,691.0,540.0,812.0,1870.0,2776.0,2498.0,2512.0,1315.0,708.0,29.67115406000005,0,26.74821670515241,48.6027926427223,2.9482167051524075,148.83411800300613,467.364076758251
-73.986645,40.78194167,2021-07-24 15:46:00,0.973791903,486.0,586.0,711.0,739.0,845.0,1449.0,1972.0,1724.0,1880.0,1236.0,779.0,29.80103882000003,0,27.0,47.20000000000001,3.1999999999999997,142.00000000000003,658.0
-73.98682333,40.7817,2021-07-24 15:46:00,0.973791903,486.0,583.0,724.0,646.0,893.0,1754.0,2202.0,2166.0,2369.0,1356.0,864.0,29.80103882000003,0,27.0,47.199999999999996,3.2,142.00000000000003,658.0
-73.98692833,40.78158167,2021-07-24 15:46:00,0.973791903,486.0,869.0,918.0,1142.0,998.0,1179.0,1359.0,1396.0,1450.0,1270.0,1052.0,30.453880640000023,0,26.913951875556112,46.98487968889029,3.2860481244438886,165.23299359984972,635.1972470223698
-73.98704,40.78146167,2021-07-24 15:46:00,0.973791903,745.0,453.0,550.0,628.0,1034.0,1123.0,1287.0,1178.0,1328.0,1282.0,1049.0,30.453880640000023,0,26.867996912308474,46.869992280771186,3.3320030876915276,177.6408336767124,623.0191817617455
-73.98715167,40.78134333,2021-07-24 15:46:00,0.973791903,745.0,547.0,620.0,562.0,917.0,1885.0,2169.0,1220.0,2216.0,1685.0,1145.0,30.46755272000001,0,27.000000000000004,47.2,3.2000000000000006,142.00000000000003,658.0000000000001
-73.98726833,40.781225,2021-07-24 15:46:00,0.971628188,745.0,1072.0,1302.0,1280.0,1012.0,1295.0,1349.0,1426.0,1318.0,1323.0,1229.0,30.46755272000001,0,26.879566821015704,46.898917052539254,3.3204331789843016,174.51695832576144,626.08520756916
-73.98750167,40.78098333,2021-07-24 15:46:00,0.975955618,745.0,496.0,581.0,591.0,1072.0,1380.0,1412.0,1268.0,1602.0,1417.0,1121.0,30.122332700000012,0,26.92596802142197,47.01492005355493,3.2740319785780296,161.988634216068,638.3815256768223
-73.98761667,40.78086333,2021-07-24 15:47:00,0.975955618,812.0,1244.0,1278.0,1332.0,1515.0,1441.0,1515.0,1442.0,1570.0,1526.0,1364.0,31.650187640000013,0,26.836333060887092,46.79083265221772,3.3636669391129086,186.19007356048556,614.6282611350788
-73.98772667,40.78073667,2021-07-24 15:47:00,0.980283048,779.0,926.0,1015.0,1178.0,1120.0,1400.0,1250.0,1262.0,1281.0,1539.0,1608.0,29.780530699999986,0,26.89773843607036,46.94434609017589,3.3022615639296413,169.61062226100339,630.9006855586447
-73.98783833,40.780605,2021-07-24 15:47:00,0.980283048,779.0,571.0,649.0,811.0,1456.0,1143.0,1427.0,975.0,1340.0,1902.0,1565.0,30.067644380000047,0,26.893812090390124,46.93453022597531,3.3061879096098825,170.6707355946681,629.8602039533814
-73.98803833,40.78035167,2021-07-24 15:47:00,0.984610478,820.0,772.0,902.0,935.0,1697.0,1404.0,1563.0,1108.0,1466.0,1790.0,1500.0,30.067644380000047,0,26.87777669965765,46.89444174914414,3.3222233003423423,175.00029109243252,625.6108254092793
-73.99120333,40.77612,2021-07-24 15:47:00,0.997712973,720.0,752.0,695.0,885.0,1511.0,1639.0,1722.0,1356.0,1671.0,1695.0,1466.0,29.660900000000023,0,26.95852252591362,47.09630631478405,3.2414774740863823,153.19891800332314,647.0084693671088
-73.991295,40.77599333,2021-07-24 15:47:00,0.997712973,776.0,554.0,763.0,593.0,1124.0,1857.0,2020.0,1530.0,2238.0,1680.0,1294.0,30.395774300000028,0,26.999999999999996,47.2,3.1999999999999997,142.0,658.0
-73.99148333,40.77573667,2021-07-24 15:47:00,0.999876688,776.0,728.0,763.0,861.0,1416.0,1744.0,1919.0,1962.0,1899.0,1740.0,1396.0,30.108660620000023,0,27.0,47.2,3.2,142.00000000000003,658.0
-73.991575,40.77561167,2021-07-24 15:47:00,1.002040403,776.0,551.0,639.0,598.0,998.0,1930.0,2414.0,1910.0,2518.0,1716.0,1148.0,30.108660620000023,0,27.0,47.199999999999996,3.2,141.99999999999997,657.9999999999999
-73.991665,40.77549167,2021-07-24 15:47:00,1.002040403,711.0,547.0,673.0,802.0,1298.0,1596.0,1935.0,1576.0,1824.0,1740.0,1337.0,30.41286439999999,0,27.0,47.199999999999996,3.1999999999999997,141.99999999999997,657.9999999999999
-73.99176667,40.77536667,2021-07-24 15:47:00,0.997712973,711.0,835.0,891.0,1108.0,1509.0,1656.0,1884.0,1450.0,1807.0,1750.0,1488.0,29.924087540000016,0,26.980415112968462,47.151037782421156,3.219584887031537,147.2879194985151,652.8100049366425
-73.99205667,40.77498167,2021-07-24 15:47:00,0.995549258,865.0,686.0,928.0,648.0,1143.0,1659.0,1818.0,1964.0,1926.0,1391.0,1107.0,29.56177742,0,27.000000000000004,47.199999999999996,3.2,142.00000000000003,658.0
-73.99215333,40.77485667,2021-07-24 15:47:00,0.991221829,865.0,695.0,744.0,880.0,1476.0,1568.0,1763.0,1814.0,1669.0,1572.0,1422.0,29.992447940000037,0,26.983161852427198,47.157904631068,3.2168381475728,146.54629984465586,653.5378908932081
-73.99224167,40.774745,2021-07-24 15:47:00,0.991221829,865.0,1066.0,1172.0,955.0,1217.0,1432.0,1364.0,1294.0,1549.0,1425.0,1283.0,29.992447940000037,0,26.902100319767936,46.955250799419844,3.297899680232063,168.43291366265697,632.0565847385034
-73.99232833,40.77463,2021-07-24 15:47:00,0.989058114,865.0,811.0,1130.0,1114.0,1265.0,1510.0,1331.0,1432.0,1752.0,1619.0,1441.0,30.481224800000007,0,26.924421480104375,47.011053700260945,3.2755785198956193,162.4062003718174,637.9716922276606
-73.99241333,40.77451667,2021-07-24 15:47:00,0.989058114,865.0,871.0,1028.0,1168.0,1265.0,1510.0,1331.0,1702.0,1752.0,1619.0,1441.0,30.481224800000007,0,26.96025215172738,47.10063037931845,3.239747848272617,152.7319190336067,647.4668202077563
-73.9925,40.77439833,2021-07-24 15:47:00,0.989058114,825.0,545.0,596.0,477.0,1230.0,1904.0,2221.0,2250.0,2228.0,1661.0,1165.0,31.058870179999985,0,27.0,47.199999999999996,3.1999999999999997,141.99999999999997,657.9999999999999
-73.99257333,40.77427667,2021-07-24 15:47:00,0.989058114,825.0,653.0,817.0,694.0,1080.0,1753.0,2053.0,1996.0,2085.0,1527.0,1144.0,29.790784760000008,0,26.999999999999996,47.20000000000001,3.2,141.99999999999997,657.9999999999999
-73.99264333,40.774165,2021-07-24 15:47:00,0.993385543,825.0,500.0,713.0,722.0,1080.0,1753.0,2053.0,2116.0,2085.0,1527.0,1144.0,30.416282420000016,0,26.999999999999993,47.199999999999996,3.2,141.99999999999997,657.9999999999999
-73.99271833,40.77404667,2021-07-24 15:47:00,0.993385543,820.0,541.0,671.0,579.0,1070.0,2272.0,2382.0,2498.0,2748.0,1549.0,1050.0,30.416282420000016,0,26.74883418260186,48.599352411218234,2.948834182601855,148.8173579008068,467.83159539854773
-73.9928,40.77392,2021-07-24 15:47:00,0.997712973,743.0,865.0,889.0,830.0,1181.0,2144.0,2220.0,2134.0,2442.0,1627.0,1252.0,29.055910460000007,0,27.000000000000007,47.20000000000002,3.2000000000000006,142.00000000000003,658.0000000000001
-73.99296833,40.77367667,2021-07-24 15:47:00,0.997712973,743.0,580.0,792.0,614.0,1169.0,2111.0,2531.0,2542.0,2713.0,1753.0,1187.0,29.500253059999977,0,26.754874623800678,48.56569852453911,2.954874623800674,148.6534030682674,472.4050723062241
-73.99315,40.77342333,2021-07-24 15:47:00,0.993385543,953.0,574.0,680.0,640.0,951.0,1132.0,1126.0,1316.0,1214.0,1035.0,779.0,29.551523360000036,0,26.857298307570787,46.84324576892698,3.3427016924292134,180.5294569558876,620.1840515062586
-73.99324667,40.77329333,2021-07-24 15:47:00,0.997712973,953.0,372.0,433.0,336.0,872.0,1863.0,1981.0,1512.0,2313.0,1412.0,941.0,30.843534920000025,0,27.000000000000004,47.2,3.2000000000000006,142.00000000000003,658.0
-73.99334,40.77316667,2021-07-24 15:47:00,0.997712973,953.0,556.0,727.0,800.0,1059.0,1379.0,1410.0,1836.0,1643.0,1296.0,1045.0,30.843534920000025,0,26.968503020230337,47.12125755057584,3.231496979769667,150.5041845378099,649.6533003610384
-73.99342833,40.77304333,2021-07-24 15:47:00,0.997712973,984.0,1064.0,1118.0,1108.0,1675.0,1564.0,1721.0,1378.0,1706.0,1859.0,1550.0,31.75614626000004,0,26.893868150532374,46.93467037633093,3.3061318494676297,170.65559935625998,629.8750598910782
-73.99350667,40.77292333,2021-07-24 15:47:00,0.997712973,984.0,1082.0,1152.0,1272.0,1675.0,1564.0,1721.0,1340.0,1706.0,1859.0,1550.0,31.75614626000004,0,26.90249233213948,46.942411311288865,3.4264898457522333,173.3942273109439,620.9666575785023
-73.99359,40.77280333,2021-07-24 15:47:00,0.995549258,1086.0,977.0,1086.0,1252.0,1895.0,1696.0,1870.0,1440.0,1728.0,1805.0,1588.0,32.52861877999999,0,26.90282543548053,46.94266447680723,3.4315662755309777,173.51680678142418,620.5854597681268
-73.99366333,40.77268833,2021-07-24 15:47:00,0.995549258,1086.0,1002.0,1106.0,1112.0,1398.0,1664.0,1610.0,1548.0,1619.0,1539.0,1488.0,31.95439141999998,0,26.898500788810203,46.94625197202551,3.3014992111897965,169.40478702124514,631.1027090347038
-73.99373167,40.77257833,2021-07-24 15:47:00,0.993385543,1086.0,1190.0,1264.0,1310.0,1398.0,1664.0,1610.0,1472.0,1619.0,1539.0,1488.0,31.95439141999998,0,26.853713266549985,46.83428316637496,3.3462867334500164,181.49741803150448,619.2340156357457
-73.99387167,40.77239167,2021-07-24 15:47:00,0.997712973,1086.0,1152.0,1264.0,1404.0,1631.0,1817.0,1764.0,1466.0,1753.0,1700.0,1626.0,32.5149467,0,26.86046345876973,46.83845899968119,3.4580665821663206,184.3314034546593,610.7361023070293
-73.99393167,40.77231333,2021-07-24 15:47:00,0.997712973,1301.0,1382.0,1538.0,1704.0,1884.0,1940.0,1944.0,1600.0,1867.0,1798.0,1725.0,32.5149467,0,26.923150167319054,46.94630033463811,3.851550613503207,185.32698549901508,587.7589765753321
-73.99397833,40.77224833,2021-07-24 15:47:00,0.997712973,1301.0,1222.0,1444.0,1534.0,1700.0,1574.0,1711.0,1548.0,1586.0,1743.0,1544.0,33.06866594000002,0,26.83210968532702,46.76421937065404,3.5177355128657326,193.21716060499176,600.5046440542175
-73.99404333,40.77215667,2021-07-24 15:47:00,0.997712973,1301.0,1052.0,1338.0,1288.0,1763.0,1677.0,1731.0,1548.0,1657.0,1780.0,1626.0,33.06866594000002,0,26.917180559722254,46.934361119444496,3.82966205231492,185.84435149073826,588.5947216388848
-73.99406833,40.77212167,2021-07-24 15:47:00,0.997712973,1301.0,1052.0,1338.0,1288.0,1763.0,1677.0,1731.0,1548.0,1657.0,1780.0,1626.0,33.06866594000002,0,26.917180559721942,46.934361119443885,3.8296620523137848,185.8443514907651,588.5947216389281
-73.99408833,40.77209333,2021-07-24 15:47:00,1.002040403,1301.0,1052.0,1338.0,1288.0,1763.0,1677.0,1731.0,1548.0,1657.0,1780.0,1626.0,33.06866594000002,0,26.917180559721697,46.93436111944339,3.8296620523128704,185.8443514907867,588.594721638963
-73.99410667,40.772065,2021-07-24 15:47:00,1.002040403,1301.0,1252.0,1386.0,1484.0,1763.0,1677.0,1731.0,1618.0,1657.0,1780.0,1626.0,33.06866594000002,0,26.833127752833036,46.76625550566608,3.5214684270544687,193.12892808780347,600.362114603375
-73.99412333,40.77204,2021-07-24 15:47:00,1.004204118,1301.0,1252.0,1386.0,1484.0,1763.0,1677.0,1731.0,1618.0,1657.0,1780.0,1626.0,33.06866594000002,0,26.833127752832915,46.76625550566582,3.521468427053999,193.1289280878146,600.3621146033927
-73.99414167,40.77201667,2021-07-24 15:47:00,1.004204118,1301.0,1252.0,1386.0,1484.0,1763.0,1677.0,1731.0,1618.0,1657.0,1780.0,1626.0,33.34210754000003,0,26.83312775283278,46.76625550566556,3.521468427053519,193.12892808782593,600.3621146034111
-73.99416,40.77199667,2021-07-24 15:47:00,1.004204118,1301.0,1252.0,1386.0,1484.0,1763.0,1677.0,1731.0,1618.0,1657.0,1780.0,1626.0,33.34210754000003,0,26.833127752832656,46.766255505665306,3.521468427053067,193.12892808783658,600.3621146034283
-73.99422333,40.77191167,2021-07-24 15:47:00,1.008531548,979.0,1030.0,1088.0,1276.0,1507.0,1592.0,1545.0,1350.0,1578.0,1657.0,1702.0,33.34210754000003,0,26.839515908713057,46.79878977178265,3.360484091286938,185.33070464747334,615.4717158089612
-73.99424333,40.77189167,2021-07-24 15:47:00,1.008531548,979.0,1312.0,1426.0,1550.0,1507.0,1592.0,1545.0,1636.0,1578.0,1657.0,1702.0,33.34210754000003,0,26.81570711142994,46.739267778574856,3.38429288857006,191.7590799139162,609.1623845289341
-73.99426833,40.77185833,2021-07-24 15:47:00,1.010695263,979.0,1312.0,1426.0,1550.0,1507.0,1592.0,1545.0,1636.0,1578.0,1657.0,1702.0,33.34210754000003,0,26.815707111429926,46.73926777857482,3.3842928885700685,191.75907991391855,609.1623845289315
-73.99430833,40.77177333,2021-07-24 15:47:00,1.010695263,1052.0,1222.0,1464.0,1604.0,1828.0,1880.0,1953.0,1604.0,1833.0,1948.0,1934.0,33.34210754000003,0,26.880327403450153,46.872302844065324,3.585818799110394,184.76734474048098,603.1890736206426
-73.99432667,40.77173167,2021-07-24 15:47:00,1.012858977,1052.0,1222.0,1464.0,1604.0,1828.0,1880.0,1953.0,1604.0,1833.0,1948.0,1934.0,33.492500420000056,0,26.880327403449986,46.872302844064976,3.585818799109841,184.7673447404979,603.1890736206606
-73.99435,40.77168833,2021-07-24 15:47:00,1.012858977,1052.0,1500.0,1732.0,1886.0,1828.0,1880.0,1953.0,1898.0,1833.0,1948.0,1934.0,33.492500420000056,0,26.87667615826445,46.86338500037132,3.5875075311069677,185.6760822081911,602.3918117553446
-73.99436833,40.77164833,2021-07-24 15:47:00,1.015022692,1052.0,1500.0,1732.0,1886.0,1828.0,1880.0,1953.0,1898.0,1833.0,1948.0,1934.0,33.492500420000056,0,26.87667615826428,46.86338500037099,3.5875075311063958,185.6760822082061,602.3918117553653
-73.99438333,40.77161,2021-07-24 15:47:00,1.015022692,1052.0,1384.0,1448.0,1670.0,1784.0,1742.0,1886.0,1764.0,1783.0,1894.0,1632.0,33.492500420000056,0,26.81842733303207,46.74606833258015,3.3815726669679416,191.02462008134418,609.8832432534957
-73.9944,40.77157667,2021-07-24 15:47:00,1.017186407,1052.0,1384.0,1448.0,1670.0,1784.0,1742.0,1886.0,1764.0,1783.0,1894.0,1632.0,33.492500420000056,0,26.818427333032044,46.746068332580094,3.3815726669679615,191.02462008134964,609.88324325349
-73.994415,40.771545,2021-07-24 15:47:00,1.017186407,1052.0,1604.0,1756.0,2060.0,1784.0,1742.0,1886.0,2040.0,1783.0,1894.0,1632.0,33.318181400000014,0,26.8,46.70000000000001,3.4,196.0,605.0
-73.99443,40.77151833,2021-07-24 15:47:00,1.015022692,1052.0,1604.0,1756.0,2060.0,1784.0,1742.0,1886.0,2040.0,1783.0,1894.0,1632.0,33.318181400000014,0,26.799999999999997,46.699999999999996,3.3999999999999995,195.99999999999997,605.0
-73.99444333,40.77149333,2021-07-24 15:47:00,1.015022692,1052.0,1604.0,1756.0,2060.0,1784.0,1742.0,1886.0,2040.0,1783.0,1894.0,1632.0,33.318181400000014,0,26.799999999999997,46.7,3.4000000000000004,196.00000000000003,605.0000000000001
-73.99445667,40.77146833,2021-07-24 15:47:00,1.017186407,1052.0,1604.0,1756.0,2060.0,1784.0,1742.0,1886.0,2040.0,1783.0,1894.0,1632.0,33.383123780000005,0,26.800000000000004,46.7,3.4,195.99999999999997,604.9999999999999
-73.99362,40.77117667,2021-07-24 15:47:00,1.00877196,1303.0,919.0,1104.0,1166.0,1215.0,1198.0,1235.0,1210.0,1187.0,1427.0,1293.0,34.84261832000004,0,26.857635793856677,46.8440894846417,3.342364206143321,180.43833565869662,620.2734853720199
-73.99351167,40.77113333,2021-07-24 15:47:00,1.00877196,1303.0,788.0,808.0,884.0,1215.0,1198.0,1235.0,886.0,1187.0,1427.0,1293.0,34.81527416000006,0,26.851243101369636,46.828107753424085,3.348756898630366,182.16436263019898,618.5794218629528
-73.99339833,40.771095,2021-07-24 15:47:00,1.004444531,1059.0,742.0,813.0,845.0,838.0,908.0,920.0,977.0,987.0,1124.0,1030.0,34.81527416000006,0,26.81496699246137,46.737417481153415,3.3850330075386315,191.9589120354306,608.9662530022624
-73.99328333,40.77104833,2021-07-24 15:47:00,1.004444531,1059.0,724.0,815.0,877.0,838.0,908.0,920.0,1014.0,987.0,1124.0,1030.0,34.75033178000001,0,26.81515678497249,46.737891962431235,3.3848432150275056,191.9076680574264,609.0165480177111
-73.99304,40.77093667,2021-07-24 15:47:00,1.002280816,1059.0,458.0,551.0,616.0,974.0,961.0,1044.0,672.0,965.0,1315.0,1079.0,37.12243766000006,0,26.830137125905754,46.77534281476439,3.36986287409424,187.86297600544484,612.9863383650263
-73.99291167,40.77088333,2021-07-24 15:48:00,0.997953386,1059.0,545.0,593.0,589.0,1434.0,1558.0,1295.0,717.0,1554.0,1327.0,1181.0,37.12243766000006,0,26.8631173575836,46.857793393959014,3.336882642416395,178.95831345242667,621.7260997596553
-73.99278167,40.77081833,2021-07-24 15:48:00,0.997953386,1059.0,894.0,841.0,701.0,1434.0,1558.0,1295.0,1134.0,1554.0,1327.0,1181.0,35.97740096000001,0,26.887577420866137,46.918943552165345,3.312422579133864,172.35409636614332,628.2080165295262
-73.99264667,40.77076833,2021-07-24 15:48:00,0.995789671,1057.0,599.0,599.0,612.0,836.0,955.0,801.0,621.0,884.0,978.0,882.0,35.97740096000001,0,26.8,46.699999999999996,3.3999999999999995,196.0,605.0
-73.99252333,40.77071167,2021-07-24 15:48:00,0.995789671,1083.0,417.0,486.0,385.0,313.0,509.0,474.0,415.0,528.0,591.0,572.0,35.86118828000002,0,26.799999999999997,46.69999999999999,3.3999999999999986,195.99999999999994,604.9999999999998
-73.99240333,40.77066,2021-07-24 15:48:00,0.997953386,1083.0,1018.0,1032.0,1134.0,782.0,828.0,828.0,1238.0,908.0,872.0,839.0,36.71911130000001,0,26.828526566664657,46.77131641666166,3.3714734333353356,188.29782700054088,612.5595401661357
-73.99229667,40.77062,2021-07-24 15:48:00,0.997953386,1083.0,1070.0,1110.0,1128.0,1374.0,1527.0,1520.0,1528.0,1557.0,1489.0,1320.0,36.71911130000001,0,26.883446751426906,46.908616878567265,3.316553248573092,173.46937711473493,627.1133891281305
-73.9921,40.77052333,2021-07-24 15:48:00,1.002280816,1083.0,888.0,1042.0,1066.0,1512.0,1445.0,1338.0,1068.0,1543.0,1536.0,1357.0,36.66442298000004,0,26.871539250483522,46.878848126208815,3.3284607495164718,176.68440236944753,623.9579013781346
-73.99201333,40.77048833,2021-07-24 15:48:00,0.997953386,1095.0,1044.0,1134.0,1064.0,1234.0,1220.0,1348.0,1296.0,1351.0,1582.0,1237.0,36.66442298000004,0,26.893247868055287,46.93311967013823,3.3067521319447084,170.8230756250714,629.710685034652
-73.99186667,40.77043167,2021-07-24 15:48:00,0.997953386,1095.0,839.0,899.0,999.0,1234.0,1220.0,1348.0,1510.0,1351.0,1582.0,1237.0,36.66442298000004,0,26.901861797833394,46.95465449458347,3.2981382021666112,168.49731458498502,631.993376425848
-73.99180333,40.77040333,2021-07-24 15:48:00,0.997953386,1095.0,839.0,899.0,999.0,1234.0,1220.0,1348.0,1510.0,1351.0,1582.0,1237.0,37.81287770000006,0,26.90186179783344,46.95465449458359,3.298138202166566,168.4973145849727,631.9933764258602
-73.99176833,40.77036667,2021-07-24 15:48:00,0.997953386,1095.0,1230.0,1470.0,1588.0,1660.0,1797.0,1932.0,1758.0,1868.0,2076.0,1845.0,37.81287770000006,0,26.909871564239374,46.93173610607864,3.690927944612152,182.08037264596393,599.3322928623916
-73.99172667,40.770325,2021-07-24 15:48:00,0.997953386,1095.0,1230.0,1470.0,1588.0,1660.0,1797.0,1932.0,1758.0,1868.0,2076.0,1845.0,37.81287770000006,1,26.909871564239477,46.93173610607883,3.690927944612526,182.08037264595654,599.3322928623762
-73.99171,40.770285,2021-07-24 15:48:00,0.997953386,1095.0,1406.0,1606.0,1638.0,1660.0,1797.0,1932.0,1954.0,1868.0,2076.0,1845.0,37.689828980000016,1,26.879785110396593,46.87099994759745,3.5858679546145247,184.89439060406963,603.088163255919
-73.99169167,40.770275,2021-07-24 15:48:00,1.000117101,1095.0,1406.0,1606.0,1638.0,1660.0,1797.0,1932.0,1954.0,1868.0,2076.0,1845.0,37.689828980000016,1,26.87978511039666,46.87099994759757,3.585867954614727,184.89439060406468,603.0881632559115
-73.99168167,40.77027667,2021-07-24 15:48:00,1.024038171,1095.0,1536.0,1574.0,1638.0,1660.0,1797.0,1932.0,1898.0,1868.0,2076.0,1845.0,37.689828980000016,1,26.908974729015103,46.928941286441415,3.6969836078841496,182.5251864012491,598.6469189509606
-73.99166667,40.77022667,2021-07-24 15:48:00,1.024038171,1095.0,1536.0,1574.0,1638.0,1660.0,1797.0,1932.0,1898.0,1868.0,2076.0,1845.0,37.689828980000016,0,26.908974729015018,46.92894128644124,3.6969836078838565,182.52518640125768,598.6469189509705
